Date,Time,Transaction Type,Status,Chain,Buy Amount,Buy Currency,Buy Currency Address,Buy Fiat Amount,Buy Fiat Currency,Sell Amount,Sell Currency,Sell Currency Address,Sell Fiat Amount,Sell Fiat Currency,Fee Amount,Fee Currency,Fee Fiat Amount,Fee Fiat Currency,Tx Hash,Link,Timestamp,Incoming Transfers JSON,Outgoing Transfers JSON
08/31/2020,02:16,send,Confirmed,ethereum,"","","","","","5027.501274","USDT","0xf2118874b8e632a7311059e069bf5b0f3d6db04b","5053.306238980388151","USD",,,,,0x2568a6e4ef77b2360fbb98241b54e5761a254691216dd15c750180eb53e43a82,https://etherscan.io/tx/0x2568a6e4ef77b2360fbb98241b54e5761a254691216dd15c750180eb53e43a82,2020-08-31T05:16:33.000Z,"[]","[{""asset"":{""fungible"":{""id"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""asset_code"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""name"":""Tether USD"",""symbol"":""USDT"",""decimals"":6,""implementations"":{""loopring"":{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""decimals"":6},""aurora"":{""address"":""0x4988a896b1227218e4a686fde5eabdcabd91571f"",""decimals"":6},""avalanche"":{""address"":""0xc7198437980c041c805a1edcba50c1ce5db95118"",""decimals"":6},""binance-smart-chain"":{""address"":""0x55d398326f99059ff775485246999027b3197955"",""decimals"":18},""optimism"":{""address"":""0x94b008aa00579c1307b0ef2c499ad98a8ce58e58"",""decimals"":6},""polygon"":{""address"":""0xc2132d05d31c914a87c6611c10748aeb04b58e8f"",""decimals"":6},""xdai"":{""address"":""0x4ecaba5870353805a9f068101a40e0f32ed605c6"",""decimals"":6},""solana"":{""address"":""Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB"",""decimals"":6},""ethereum"":{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""decimals"":6},""arbitrum"":{""address"":""0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9"",""decimals"":6}},""type"":""stablecoin"",""icon_url"":""https://token-icons.s3.amazonaws.com/0xdac17f958d2ee523a2206206994597c13d831ec7.png"",""price"":{""value"":1,""relative_change_24h"":-0.2134295210108277,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":5027501274,""price"":1.0051327615,""recipient"":""0xf2118874b8e632a7311059e069bf5b0f3d6db04b""}]"
08/31/2020,02:11,receive,Confirmed,ethereum,"5023.70731","USDT","0x0681d8db095565fe8a346fa0277bffde9c0edbbf","5045.33820808193484","USD","","","","","",,,,,0x7c824f34cfd14cf06f62f58fb25a98413153df437ed95bd67f33bf4654964ee7,https://etherscan.io/tx/0x7c824f34cfd14cf06f62f58fb25a98413153df437ed95bd67f33bf4654964ee7,2020-08-31T05:11:57.000Z,"[{""asset"":{""fungible"":{""id"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""asset_code"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""name"":""Tether USD"",""symbol"":""USDT"",""decimals"":6,""implementations"":{""avalanche"":{""address"":""0xc7198437980c041c805a1edcba50c1ce5db95118"",""decimals"":6},""solana"":{""address"":""Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB"",""decimals"":6},""arbitrum"":{""address"":""0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9"",""decimals"":6},""optimism"":{""address"":""0x94b008aa00579c1307b0ef2c499ad98a8ce58e58"",""decimals"":6},""loopring"":{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""decimals"":6},""ethereum"":{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""decimals"":6},""binance-smart-chain"":{""address"":""0x55d398326f99059ff775485246999027b3197955"",""decimals"":18},""xdai"":{""address"":""0x4ecaba5870353805a9f068101a40e0f32ed605c6"",""decimals"":6},""polygon"":{""address"":""0xc2132d05d31c914a87c6611c10748aeb04b58e8f"",""decimals"":6},""aurora"":{""address"":""0x4988a896b1227218e4a686fde5eabdcabd91571f"",""decimals"":6}},""type"":""stablecoin"",""icon_url"":""https://token-icons.s3.amazonaws.com/0xdac17f958d2ee523a2206206994597c13d831ec7.png"",""price"":{""value"":1,""relative_change_24h"":-0.2134295210108277,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":5023707310,""price"":1.004305764,""sender"":""0x0681d8db095565fe8a346fa0277bffde9c0edbbf""}]","[]"
08/26/2020,08:49,send,Confirmed,ethereum,"","","","","","385.803338","USDT","0x9ac6cd0760e05df4855c5712a6108f2a5b7fa82c","386.236151860538638","USD",,,,,0x51a6ec2d05a65ad664c71118f7b42cafb992e4283d5cbbd321816c78cf97bbd0,https://etherscan.io/tx/0x51a6ec2d05a65ad664c71118f7b42cafb992e4283d5cbbd321816c78cf97bbd0,2020-08-26T11:49:47.000Z,"[]","[{""asset"":{""fungible"":{""id"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""asset_code"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""name"":""Tether USD"",""symbol"":""USDT"",""decimals"":6,""implementations"":{""xdai"":{""address"":""0x4ecaba5870353805a9f068101a40e0f32ed605c6"",""decimals"":6},""arbitrum"":{""address"":""0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9"",""decimals"":6},""solana"":{""address"":""Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB"",""decimals"":6},""polygon"":{""address"":""0xc2132d05d31c914a87c6611c10748aeb04b58e8f"",""decimals"":6},""avalanche"":{""address"":""0xc7198437980c041c805a1edcba50c1ce5db95118"",""decimals"":6},""ethereum"":{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""decimals"":6},""aurora"":{""address"":""0x4988a896b1227218e4a686fde5eabdcabd91571f"",""decimals"":6},""binance-smart-chain"":{""address"":""0x55d398326f99059ff775485246999027b3197955"",""decimals"":18},""loopring"":{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""decimals"":6},""optimism"":{""address"":""0x94b008aa00579c1307b0ef2c499ad98a8ce58e58"",""decimals"":6}},""type"":""stablecoin"",""icon_url"":""https://token-icons.s3.amazonaws.com/0xdac17f958d2ee523a2206206994597c13d831ec7.png"",""price"":{""value"":1,""relative_change_24h"":-0.2134295210108277,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":385803338,""price"":1.001121851,""recipient"":""0x9ac6cd0760e05df4855c5712a6108f2a5b7fa82c""}]"
08/24/2020,05:19,send,Confirmed,ethereum,"","","","","","100.185672","USDT","0xc541cc8c7c4d58e74b705812c5f7e2fdcd9c5097","100.1807675707243152","USD",,,,,0x7d987b93d271cce0cb3777f10916e2384b2b2e6b5b14be1296aacf83ab0b60d8,https://etherscan.io/tx/0x7d987b93d271cce0cb3777f10916e2384b2b2e6b5b14be1296aacf83ab0b60d8,2020-08-24T08:19:47.000Z,"[]","[{""asset"":{""fungible"":{""id"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""asset_code"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""name"":""Tether USD"",""symbol"":""USDT"",""decimals"":6,""implementations"":{""xdai"":{""address"":""0x4ecaba5870353805a9f068101a40e0f32ed605c6"",""decimals"":6},""loopring"":{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""decimals"":6},""aurora"":{""address"":""0x4988a896b1227218e4a686fde5eabdcabd91571f"",""decimals"":6},""ethereum"":{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""decimals"":6},""binance-smart-chain"":{""address"":""0x55d398326f99059ff775485246999027b3197955"",""decimals"":18},""polygon"":{""address"":""0xc2132d05d31c914a87c6611c10748aeb04b58e8f"",""decimals"":6},""arbitrum"":{""address"":""0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9"",""decimals"":6},""optimism"":{""address"":""0x94b008aa00579c1307b0ef2c499ad98a8ce58e58"",""decimals"":6},""avalanche"":{""address"":""0xc7198437980c041c805a1edcba50c1ce5db95118"",""decimals"":6},""solana"":{""address"":""Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB"",""decimals"":6}},""type"":""stablecoin"",""icon_url"":""https://token-icons.s3.amazonaws.com/0xdac17f958d2ee523a2206206994597c13d831ec7.png"",""price"":{""value"":1,""relative_change_24h"":-0.2134295210108277,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":100185672,""price"":0.9999510466,""recipient"":""0xc541cc8c7c4d58e74b705812c5f7e2fdcd9c5097""}]"
08/24/2020,04:56,send,Confirmed,ethereum,"","","","","","91.730952","USDT","0x232af6176e425d0ddb56e51fef8a3f449e725c5c","90.929217471142644","USD",,,,,0x38aed87b98cb77fd913fb9fd7fcfc9e963949e15a853c386829ec994581a20c4,https://etherscan.io/tx/0x38aed87b98cb77fd913fb9fd7fcfc9e963949e15a853c386829ec994581a20c4,2020-08-24T07:56:51.000Z,"[]","[{""asset"":{""fungible"":{""id"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""asset_code"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""name"":""Tether USD"",""symbol"":""USDT"",""decimals"":6,""implementations"":{""optimism"":{""address"":""0x94b008aa00579c1307b0ef2c499ad98a8ce58e58"",""decimals"":6},""ethereum"":{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""decimals"":6},""xdai"":{""address"":""0x4ecaba5870353805a9f068101a40e0f32ed605c6"",""decimals"":6},""aurora"":{""address"":""0x4988a896b1227218e4a686fde5eabdcabd91571f"",""decimals"":6},""solana"":{""address"":""Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB"",""decimals"":6},""avalanche"":{""address"":""0xc7198437980c041c805a1edcba50c1ce5db95118"",""decimals"":6},""arbitrum"":{""address"":""0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9"",""decimals"":6},""binance-smart-chain"":{""address"":""0x55d398326f99059ff775485246999027b3197955"",""decimals"":18},""polygon"":{""address"":""0xc2132d05d31c914a87c6611c10748aeb04b58e8f"",""decimals"":6},""loopring"":{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""decimals"":6}},""type"":""stablecoin"",""icon_url"":""https://token-icons.s3.amazonaws.com/0xdac17f958d2ee523a2206206994597c13d831ec7.png"",""price"":{""value"":1,""relative_change_24h"":-0.2134295210108277,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":91730952,""price"":0.9912599345,""recipient"":""0x232af6176e425d0ddb56e51fef8a3f449e725c5c""}]"
08/24/2020,03:45,send,Confirmed,ethereum,"","","","","","97.422691","USDT","0xaf902a2b2f1305045b21fcc79ec017a0a0efb9a7","98.6814711970069392","USD",,,,,0x5b8c908bf4e8265304bee9025da83486a0bca99766df212c0bbd193573a6893e,https://etherscan.io/tx/0x5b8c908bf4e8265304bee9025da83486a0bca99766df212c0bbd193573a6893e,2020-08-24T06:45:55.000Z,"[]","[{""asset"":{""fungible"":{""id"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""asset_code"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""name"":""Tether USD"",""symbol"":""USDT"",""decimals"":6,""implementations"":{""loopring"":{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""decimals"":6},""binance-smart-chain"":{""address"":""0x55d398326f99059ff775485246999027b3197955"",""decimals"":18},""ethereum"":{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""decimals"":6},""polygon"":{""address"":""0xc2132d05d31c914a87c6611c10748aeb04b58e8f"",""decimals"":6},""arbitrum"":{""address"":""0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9"",""decimals"":6},""avalanche"":{""address"":""0xc7198437980c041c805a1edcba50c1ce5db95118"",""decimals"":6},""solana"":{""address"":""Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB"",""decimals"":6},""xdai"":{""address"":""0x4ecaba5870353805a9f068101a40e0f32ed605c6"",""decimals"":6},""aurora"":{""address"":""0x4988a896b1227218e4a686fde5eabdcabd91571f"",""decimals"":6},""optimism"":{""address"":""0x94b008aa00579c1307b0ef2c499ad98a8ce58e58"",""decimals"":6}},""type"":""stablecoin"",""icon_url"":""https://token-icons.s3.amazonaws.com/0xdac17f958d2ee523a2206206994597c13d831ec7.png"",""price"":{""value"":1,""relative_change_24h"":-0.2134295210108277,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":97422691,""price"":1.0129208112,""recipient"":""0xaf902a2b2f1305045b21fcc79ec017a0a0efb9a7""}]"
08/24/2020,03:29,receive,Confirmed,ethereum,"683.3","USDT","0x0681d8db095565fe8a346fa0277bffde9c0edbbf","690.55290506916","USD","","","","","",,,,,0xeb7db704fff470836e58a899c061bb73ca225324f9d031b0efe20a41e6a24dd9,https://etherscan.io/tx/0xeb7db704fff470836e58a899c061bb73ca225324f9d031b0efe20a41e6a24dd9,2020-08-24T06:29:24.000Z,"[{""asset"":{""fungible"":{""id"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""asset_code"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""name"":""Tether USD"",""symbol"":""USDT"",""decimals"":6,""implementations"":{""xdai"":{""address"":""0x4ecaba5870353805a9f068101a40e0f32ed605c6"",""decimals"":6},""loopring"":{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""decimals"":6},""polygon"":{""address"":""0xc2132d05d31c914a87c6611c10748aeb04b58e8f"",""decimals"":6},""solana"":{""address"":""Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB"",""decimals"":6},""arbitrum"":{""address"":""0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9"",""decimals"":6},""binance-smart-chain"":{""address"":""0x55d398326f99059ff775485246999027b3197955"",""decimals"":18},""ethereum"":{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""decimals"":6},""aurora"":{""address"":""0x4988a896b1227218e4a686fde5eabdcabd91571f"",""decimals"":6},""avalanche"":{""address"":""0xc7198437980c041c805a1edcba50c1ce5db95118"",""decimals"":6},""optimism"":{""address"":""0x94b008aa00579c1307b0ef2c499ad98a8ce58e58"",""decimals"":6}},""type"":""stablecoin"",""icon_url"":""https://token-icons.s3.amazonaws.com/0xdac17f958d2ee523a2206206994597c13d831ec7.png"",""price"":{""value"":1,""relative_change_24h"":-0.2134295210108277,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":683300000,""price"":1.0106145252,""sender"":""0x0681d8db095565fe8a346fa0277bffde9c0edbbf""}]","[]"
07/23/2020,16:14,send,Confirmed,ethereum,"","","","","","20.63093595100687","ETH","0xf2118874b8e632a7311059e069bf5b0f3d6db04b","5677.2209549980704866","USD",,,,,0xf21dcb2029f5adeb9933b5d0e24c6fccfee722792429e15588e2317c34a6611c,https://etherscan.io/tx/0xf21dcb2029f5adeb9933b5d0e24c6fccfee722792429e15588e2317c34a6611c,2020-07-23T19:14:04.000Z,"[]","[{""asset"":{""fungible"":{""id"":""eth"",""asset_code"":""eth"",""name"":""Ethereum"",""symbol"":""ETH"",""decimals"":18,""implementations"":{""aurora"":{""address"":null,""decimals"":18},""optimism"":{""address"":null,""decimals"":18},""loopring"":{""address"":""0x0000000000000000000000000000000000000000"",""decimals"":18},""ethereum"":{""address"":null,""decimals"":18},""arbitrum"":{""address"":null,""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/eth.png"",""price"":{""value"":1262.830000000026,""relative_change_24h"":-0.544205900412024,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":20630935951006870000,""price"":275.18,""recipient"":""0xf2118874b8e632a7311059e069bf5b0f3d6db04b""}]"
07/23/2020,14:25,send,Confirmed,ethereum,"","","","","","0.012052929","ETH","0xdd5a1c148ca114af2f4ebc639ce21fed4730a608","3.34191562383","USD",,,,,0xe947e07c09babe291178af979c1098096181e63733fcc5e032d5a618e54feb6b,https://etherscan.io/tx/0xe947e07c09babe291178af979c1098096181e63733fcc5e032d5a618e54feb6b,2020-07-23T17:25:48.000Z,"[]","[{""asset"":{""fungible"":{""id"":""eth"",""asset_code"":""eth"",""name"":""Ethereum"",""symbol"":""ETH"",""decimals"":18,""implementations"":{""aurora"":{""address"":null,""decimals"":18},""ethereum"":{""address"":null,""decimals"":18},""loopring"":{""address"":""0x0000000000000000000000000000000000000000"",""decimals"":18},""arbitrum"":{""address"":null,""decimals"":18},""optimism"":{""address"":null,""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/eth.png"",""price"":{""value"":1262.830000000026,""relative_change_24h"":-0.544205900412024,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":12052929000000000,""price"":277.27,""recipient"":""0xdd5a1c148ca114af2f4ebc639ce21fed4730a608""}]"
07/23/2020,13:22,receive,Confirmed,ethereum,"20.39811","ETH","0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88","5544.0023169","USD","","","","","",,,,,0x3ce38a3a48798b31ecc42d7c61722e575d85b73c23cc777c21281b690350225b,https://etherscan.io/tx/0x3ce38a3a48798b31ecc42d7c61722e575d85b73c23cc777c21281b690350225b,2020-07-23T16:22:13.000Z,"[{""asset"":{""fungible"":{""id"":""eth"",""asset_code"":""eth"",""name"":""Ethereum"",""symbol"":""ETH"",""decimals"":18,""implementations"":{""optimism"":{""address"":null,""decimals"":18},""loopring"":{""address"":""0x0000000000000000000000000000000000000000"",""decimals"":18},""arbitrum"":{""address"":null,""decimals"":18},""aurora"":{""address"":null,""decimals"":18},""ethereum"":{""address"":null,""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/eth.png"",""price"":{""value"":1262.830000000026,""relative_change_24h"":-0.544205900412024,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":20398110000000000000,""price"":271.79,""sender"":""0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88""}]","[]"
07/23/2020,05:00,send,Confirmed,ethereum,"","","","","","0.078","ETH","0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91","20.45238","USD",,,,,0xb97a2d09420865b77b7057340a6b3a62c35359d32fb181d90ef3382b4ab1d78e,https://etherscan.io/tx/0xb97a2d09420865b77b7057340a6b3a62c35359d32fb181d90ef3382b4ab1d78e,2020-07-23T08:00:01.000Z,"[]","[{""asset"":{""fungible"":{""id"":""eth"",""asset_code"":""eth"",""name"":""Ethereum"",""symbol"":""ETH"",""decimals"":18,""implementations"":{""optimism"":{""address"":null,""decimals"":18},""ethereum"":{""address"":null,""decimals"":18},""loopring"":{""address"":""0x0000000000000000000000000000000000000000"",""decimals"":18},""arbitrum"":{""address"":null,""decimals"":18},""aurora"":{""address"":null,""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/eth.png"",""price"":{""value"":1262.830000000026,""relative_change_24h"":-0.544205900412024,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":78000000000000000,""price"":262.21,""recipient"":""0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91""}]"
07/23/2020,02:17,send,Confirmed,ethereum,"","","","","","0.01030661","ETH","0xdd5a1c148ca114af2f4ebc639ce21fed4730a608","2.7061035216","USD",,,,,0x96eea71bc8eb8390c615ca88a48a97712c074cddf77ae0a7990bb00bb8da040a,https://etherscan.io/tx/0x96eea71bc8eb8390c615ca88a48a97712c074cddf77ae0a7990bb00bb8da040a,2020-07-23T05:17:54.000Z,"[]","[{""asset"":{""fungible"":{""id"":""eth"",""asset_code"":""eth"",""name"":""Ethereum"",""symbol"":""ETH"",""decimals"":18,""implementations"":{""arbitrum"":{""address"":null,""decimals"":18},""aurora"":{""address"":null,""decimals"":18},""loopring"":{""address"":""0x0000000000000000000000000000000000000000"",""decimals"":18},""optimism"":{""address"":null,""decimals"":18},""ethereum"":{""address"":null,""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/eth.png"",""price"":{""value"":1262.830000000026,""relative_change_24h"":-0.544205900412024,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":10306610000000000,""price"":262.56,""recipient"":""0xdd5a1c148ca114af2f4ebc639ce21fed4730a608""}]"
07/23/2020,01:25,send,Confirmed,ethereum,"","","","","","0.007533144","ETH","0xdd5a1c148ca114af2f4ebc639ce21fed4730a608","1.9834768152","USD",,,,,0xf7c1b7cadf4fd5c9260b3e5879ecfecdd12078174fdf09fbc26b99eb84d493b7,https://etherscan.io/tx/0xf7c1b7cadf4fd5c9260b3e5879ecfecdd12078174fdf09fbc26b99eb84d493b7,2020-07-23T04:25:09.000Z,"[]","[{""asset"":{""fungible"":{""id"":""eth"",""asset_code"":""eth"",""name"":""Ethereum"",""symbol"":""ETH"",""decimals"":18,""implementations"":{""aurora"":{""address"":null,""decimals"":18},""arbitrum"":{""address"":null,""decimals"":18},""loopring"":{""address"":""0x0000000000000000000000000000000000000000"",""decimals"":18},""optimism"":{""address"":null,""decimals"":18},""ethereum"":{""address"":null,""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/eth.png"",""price"":{""value"":1262.830000000026,""relative_change_24h"":-0.544205900412024,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":7533144000000000,""price"":263.3,""recipient"":""0xdd5a1c148ca114af2f4ebc639ce21fed4730a608""}]"
07/22/2020,09:53,send,Confirmed,ethereum,"","","","","","5000","KEEP","0xf2118874b8e632a7311059e069bf5b0f3d6db04b","0","USD",,,,,0x5de47cfc09ef83e44789c52cf1a83c48db6a3e6f07832c0b27010762e269c5a1,https://etherscan.io/tx/0x5de47cfc09ef83e44789c52cf1a83c48db6a3e6f07832c0b27010762e269c5a1,2020-07-22T12:53:34.000Z,"[]","[{""asset"":{""fungible"":{""id"":""0x85eee30c52b0b379b046fb0f85f4f3dc3009afec"",""asset_code"":""0x85eee30c52b0b379b046fb0f85f4f3dc3009afec"",""name"":""KEEP Token"",""symbol"":""KEEP"",""decimals"":18,""implementations"":{""ethereum"":{""address"":""0x85eee30c52b0b379b046fb0f85f4f3dc3009afec"",""decimals"":18},""solana"":{""address"":""64L6o4G2H7Ln1vN7AHZsUMW4pbFciHyuwn4wUdSbcFxh"",""decimals"":8},""loopring"":{""address"":""0x85eee30c52b0b379b046fb0f85f4f3dc3009afec"",""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/0x85eee30c52b0b379b046fb0f85f4f3dc3009afec.png"",""price"":{""value"":0.08887962388752799,""relative_change_24h"":-1.3531455275002113,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":5e+21,""price"":0,""recipient"":""0xf2118874b8e632a7311059e069bf5b0f3d6db04b""}]"
07/22/2020,02:47,send,Confirmed,ethereum,"","","","","","0.010486728","ETH","0xdd5a1c148ca114af2f4ebc639ce21fed4730a608","2.5592859684","USD",,,,,0xeca4904755d2246f63f4899e81342456d0f4f839205f6985a2cc882e83a0fb29,https://etherscan.io/tx/0xeca4904755d2246f63f4899e81342456d0f4f839205f6985a2cc882e83a0fb29,2020-07-22T05:47:49.000Z,"[]","[{""asset"":{""fungible"":{""id"":""eth"",""asset_code"":""eth"",""name"":""Ethereum"",""symbol"":""ETH"",""decimals"":18,""implementations"":{""aurora"":{""address"":null,""decimals"":18},""optimism"":{""address"":null,""decimals"":18},""arbitrum"":{""address"":null,""decimals"":18},""loopring"":{""address"":""0x0000000000000000000000000000000000000000"",""decimals"":18},""ethereum"":{""address"":null,""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/eth.png"",""price"":{""value"":1262.830000000026,""relative_change_24h"":-0.544205900412024,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":10486728000000000,""price"":244.05,""recipient"":""0xdd5a1c148ca114af2f4ebc639ce21fed4730a608""}]"
07/22/2020,02:45,send,Confirmed,ethereum,"","","","","","0.007987959","ETH","0xdd5a1c148ca114af2f4ebc639ce21fed4730a608","1.95010043067","USD",,,,,0xda689697e6a0e3de308baa0e1847d296a2ff56ef01a100b0d021871c258c8a8b,https://etherscan.io/tx/0xda689697e6a0e3de308baa0e1847d296a2ff56ef01a100b0d021871c258c8a8b,2020-07-22T05:45:44.000Z,"[]","[{""asset"":{""fungible"":{""id"":""eth"",""asset_code"":""eth"",""name"":""Ethereum"",""symbol"":""ETH"",""decimals"":18,""implementations"":{""optimism"":{""address"":null,""decimals"":18},""arbitrum"":{""address"":null,""decimals"":18},""loopring"":{""address"":""0x0000000000000000000000000000000000000000"",""decimals"":18},""ethereum"":{""address"":null,""decimals"":18},""aurora"":{""address"":null,""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/eth.png"",""price"":{""value"":1262.830000000026,""relative_change_24h"":-0.544205900412024,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":7987959000000000,""price"":244.13,""recipient"":""0xdd5a1c148ca114af2f4ebc639ce21fed4730a608""}]"
07/22/2020,02:36,receive,Confirmed,ethereum,"5000","KEEP","0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91","0","USD","","","","","",,,,,0x8b884b5b7703139896d22f4b582e43fc9dd887d04a864e440be4adfcb4f3609c,https://etherscan.io/tx/0x8b884b5b7703139896d22f4b582e43fc9dd887d04a864e440be4adfcb4f3609c,2020-07-22T05:36:05.000Z,"[{""asset"":{""fungible"":{""id"":""0x85eee30c52b0b379b046fb0f85f4f3dc3009afec"",""asset_code"":""0x85eee30c52b0b379b046fb0f85f4f3dc3009afec"",""name"":""KEEP Token"",""symbol"":""KEEP"",""decimals"":18,""implementations"":{""solana"":{""address"":""64L6o4G2H7Ln1vN7AHZsUMW4pbFciHyuwn4wUdSbcFxh"",""decimals"":8},""loopring"":{""address"":""0x85eee30c52b0b379b046fb0f85f4f3dc3009afec"",""decimals"":18},""ethereum"":{""address"":""0x85eee30c52b0b379b046fb0f85f4f3dc3009afec"",""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/0x85eee30c52b0b379b046fb0f85f4f3dc3009afec.png"",""price"":{""value"":0.08887962388752799,""relative_change_24h"":-1.3531455275002113,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":5e+21,""price"":0,""sender"":""0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91""}]","[]"
07/22/2020,02:30,send,Confirmed,ethereum,"","","","","","0.06","ETH","0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91","14.6466","USD",,,,,0xa47a4086cd1981bff461ad90d5be582947518bbd1054fb2c73f8dd3222fd973e,https://etherscan.io/tx/0xa47a4086cd1981bff461ad90d5be582947518bbd1054fb2c73f8dd3222fd973e,2020-07-22T05:30:32.000Z,"[]","[{""asset"":{""fungible"":{""id"":""eth"",""asset_code"":""eth"",""name"":""Ethereum"",""symbol"":""ETH"",""decimals"":18,""implementations"":{""optimism"":{""address"":null,""decimals"":18},""aurora"":{""address"":null,""decimals"":18},""loopring"":{""address"":""0x0000000000000000000000000000000000000000"",""decimals"":18},""ethereum"":{""address"":null,""decimals"":18},""arbitrum"":{""address"":null,""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/eth.png"",""price"":{""value"":1262.830000000026,""relative_change_24h"":-0.544205900412024,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":60000000000000000,""price"":244.11,""recipient"":""0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91""}]"
